2019-09-18,64
2019-09-19,50
2019-09-20,62
2019-09-21,71
2019-09-22,108
2019-09-23,89
2019-09-24,70
2019-09-25,69
2019-09-26,84
2019-09-27,66
2019-09-28,85
2019-09-29,84
2019-09-30,70
2019-10-01,71
2019-10-02,74
2019-10-03,80
2019-10-04,105
2019-10-05,82
2019-10-06,100
2019-10-07,88
2019-10-08,81
2019-10-09,72
2019-10-10,67
2019-10-11,77
2019-10-12,70
2019-10-13,65
2019-10-14,43
2019-10-15,59
2019-10-16,59
2019-10-17,64
2019-10-18,54
2019-10-19,57
2019-10-20,52
2019-10-21,37
2019-10-22,52
2019-10-23,64
2019-10-24,63
2019-10-25,69
2019-10-26,63
2019-10-27,62
2019-10-28,63
2019-10-29,72
2019-10-30,54
2019-10-31,53
2019-11-01,85
2019-11-02,115
2019-11-03,118
2019-11-04,143
2019-11-05,127
2019-11-06,118
2019-11-07,127
2019-11-08,108
2019-11-09,116
2019-11-10,131
2019-11-11,201
2019-11-12,257
2019-11-13,311
2019-11-14,289
2019-11-15,247
2019-11-16,271
2019-11-17,228
2019-11-18,251
2019-11-19,239
2019-11-20,192
2019-11-21,167
2019-11-22,145
2019-11-23,148
2019-11-24,141
2019-11-25,158
2019-11-26,159
2019-11-27,172
2019-11-28,134
2019-11-29,146
2019-11-30,130
2019-12-01,127
2019-12-02,127
2019-12-03,127
2019-12-04,112
2019-12-05,113
2019-12-06,101
2019-12-07,103
2019-12-08,99
2019-12-09,123
2019-12-10,108
2019-12-11,105
2019-12-12,105
2019-12-13,153
2019-12-14,168
2019-12-15,178
2019-12-16,145
2019-12-17,117
2019-12-18,105
2019-12-19,120
2019-12-20,93
2019-12-21,116
2019-12-22,121
2019-12-23,124
2019-12-24,85
2019-12-25,86
2019-12-26,100
2019-12-27,139
2019-12-28,112
2019-12-29,137
2019-12-30,136
2019-12-31,100
2020-01-01,123
2020-01-02,130
2020-01-03,141
2020-01-04,150
2020-01-05,125
2020-01-06,127
2020-01-07,140
2020-01-08,133
2020-01-09,151
2020-01-10,166
2020-01-11,150
2020-01-12,178
2020-01-13,161
2020-01-14,189
2020-01-15,161
2020-01-16,165
2020-01-17,165
2020-01-18,157
2020-01-19,142
2020-01-20,131
2020-01-21,166
